obj B3 B4 B5 B6 B7 B8 B9 B10
J1703-6212 0 0 0 0 0 0 0 0
J0426+2327 0 0 0 0 0 0 0 0
J0116-2052 0 0 0 0 0 0 0 0
J1557-0001 0 0 0 0 0 0 0 0
J1230+2518 0 0 0 0 0 0 0 0
J0501-0159 0 0 0 0 0 0 0 0
J1322-6532 0 0 0 0 0 0 0 0
J0038-2459 483.79999999999995 0 0 0 242.00000000000003 0 0 0
J0004-1148 0 0 0 0 0 0 0 0
J1641+2257 0 0 0 0 0 0 0 0
J1600-5811 0 0 0 0 0 0 0 0
J1254-4424 0 0 0 0 0 0 0 0
J0607-6031 60.5 0 0 0 0 0 0 0
J1419+3821 0 0 0 0 0 0 0 0
J1352-4412 0 0 0 0 0 0 0 0
J0519+0848 0 0 0 0 0 0 0 0
J2257+0743 0 0 0 0 0 0 0 0
J0239+0416 0 0 0 0 0 0 0 0
J0725-2640 0 0 0 0 0 0 0 0
J0603+1742 0 0 0 0 0 0 0 0
J1951-0509 0 0 0 0 0 0 0 0
J2241+0953 0 0 0 0 0 0 0 0
J1830+0619 0 0 0 0 0 0 0 0
J1421-1931 0 0 0 0 0 0 0 0
J1205-2634 0 0 0 0 0 0 0 0
J1534-2243 0 0 0 0 0 0 0 0
J0828-3731 0 0 0 0 0 0 0 0
J2106+2500 0 0 0 0 0 0 0 0
J0539+1433 0 0 0 0 0 0 0 0
J2023-0123 0 0 0 0 0 0 0 0
J0057+3021 0 0 0 0 0 0 0 0
J0825+2704 0 0 0 0 0 0 0 0
J2323-0317 0 0 0 0 308.40000000000003 0 0 0
J1546+0026 0 0 0 0 0 0 0 0
J0107+1312 0 0 0 0 0 0 0 0
J1820-2528 0 0 0 0 0 0 0 0
J1303+2433 0 0 0 0 0 0 0 0
J0502+0609 0 0 0 151.1 0 0 0 0
J1331+3030 0 0 0 302.5 0 0 0 0
J2141-6411 0 0 0 0 0 0 0 0
J1011-0423 0 0 0 0 0 0 0 0
J1241+1649 0 0 0 0 0 0 0 0
J0422+3058 0 0 0 0 0 0 0 0
J2224-1126 241.79999999999998 0 0 0 0 0 0 0
J0954+1743 0 0 0 0 0 0 0 0
J2248-3235 0 0 0 0 0 0 0 0
J0608-2220 0 0 0 0 0 0 0 0
J1333-2356 0 0 0 0 0 0 0 0
J1419+0628 0 0 0 0 0 0 0 0
J0757+0956 0 0 0 0 0 0 0 0
J1957-3845 0 0 0 0 0 0 0 0
J1327+2210 0 0 0 151.3 373.49999999999994 0 0 0
J0449+1121 0 0 0 0 0 0 0 0
J1812-0648 0 0 0 0 0 0 0 0
J0116-1136 0 0 0 0 0 0 0 0
J1118+1234 514.0999999999999 0 0 211.5 0 0 0 0
J1517-2422 302.4 0 0 907.1999999999999 3990.3999999999996 318.5 0 0
J0145-2733 0 0 0 0 0 0 0 0
J0912+2205 0 0 0 0 0 0 0 0
J0451-4653 0 0 0 0 0 0 0 0
J1522+3144 0 0 0 0 0 0 0 0
J0210-5101 0 0 0 0 0 0 0 0
J0037+1109 0 0 0 0 0 0 0 0
J0205+3212 0 0 0 0 0 0 0 0
J0427+0457 0 0 0 0 0 0 0 0
J1832-2039 181.29999999999998 199.5 0 241.89999999999998 0 0 0 0
J0731-2224 0 0 0 0 0 0 0 0
J0058+0620 0 0 0 0 0 0 0 0
J1838+0404 0 0 0 0 0 0 0 0
J1930-6056 0 0 0 0 0 0 0 0
J1606+1814 0 0 0 0 0 0 0 0
J0550+2326 0 0 0 0 0 0 0 0
J2320+0513 0 0 0 544.5 0 0 0 0
J1603-4904 227.8 0 0 0 0 0 0 0
J1419+2706 0 0 0 0 0 0 0 0
J1424-6807 0 0 0 0 0 0 0 0
J1840+3900 0 0 0 0 0 0 0 0
J0504-1512 0 0 0 0 0 0 0 0
J1130+3031 0 0 0 0 0 0 0 0
J1312-0424 0 0 0 0 0 0 0 0
J0425-5331 0 0 0 332.5 0 0 0 0
J2346+0930 0 0 0 0 0 0 0 0
J1325-4301 0 0 0 0 0 0 0 0
J2039+2152 0 0 0 0 0 0 0 0
J1550-8258 0 0 0 0 0 0 0 0
J2230-4416 0 0 0 0 0 0 0 0
J0336-2644 0 0 0 0 0 0 0 0
J0348-1610 0 0 0 0 0 0 0 0
J0102-7546 0 0 0 0 0 0 0 0
J2114+2832 0 0 0 0 0 0 0 0
J1012+2312 0 0 0 0 0 0 0 0
J0117+1418 169.3 0 0 0 0 0 0 0
J2236-1433 0 0 0 0 0 0 0 0
J2214+0711 0 0 0 0 0 0 0 0
J2139+1423 0 0 0 0 0 0 0 0
J0239-0234 151.1 0 0 242.10000000000005 0 0 0 0
J0654-1053 0 0 0 0 0 0 0 0
J2223-3137 0 0 0 0 0 0 0 0
J2056-3208 0 0 0 0 60.6 0 0 0
J2131-1207 0 0 0 0 0 0 0 0
J1650-2943 0 0 0 0 0 0 0 0
J1946-5812 0 0 0 0 0 0 0 0
J0559-1817 0 0 0 0 0 0 0 0
J1956-3225 0 0 0 0 0 0 0 0
J0124-5113 0 0 0 0 0 0 0 0
J1224+0330 0 0 0 0 0 0 0 0
J0743-3803 0 0 0 0 0 0 0 0
J2052+1619 0 0 0 0 0 0 0 0
J2027-4726 0 0 0 0 0 0 0 0
J1312-7724 0 0 0 0 0 0 0 0
J1309+1154 524.0999999999999 0 0 0 0 0 0 0
J2300+1655 0 0 0 0 0 0 0 0
J2359-3133 0 0 0 846.5 0 0 0 0
J0836+2728 0 0 0 0 0 0 0 0
J1717-3948 0 0 0 0 0 0 0 0
J0849-3541 0 0 0 0 0 0 0 0
J1224+2122 0 0 0 0 0 0 0 0
J0530+1331 0 0 0 0 0 0 0 0
J2218+1520 0 0 0 0 0 0 0 0
J0022+0608 0 0 0 0 0 0 0 0
J1607-3331 0 0 0 0 0 0 0 0
J1152-0841 0 0 0 0 0 0 0 0
J2306-0459 0 0 0 0 0 0 0 0
J2158-3013 0 0 0 0 0 0 0 0
J0133-5200 0 0 0 0 0 0 0 0
J0808-0751 0 0 0 0 0 0 0 0
J0831+0429 0 0 0 0 0 0 0 0
J0731-2341 0 0 0 0 0 0 0 0
J1445-1629 0 0 0 0 0 0 0 0
J1135-0428 0 0 0 0 0 0 0 0
J0940+2603 0 0 0 0 0 0 0 0
J0816-2421 0 0 0 0 0 0 0 0
J2216+3518 0 0 0 0 0 0 0 0
J1342-2051 0 0 0 0 0 0 0 0
J2034+1154 0 0 0 0 0 0 0 0
J0608-5456 0 0 0 0 0 0 0 0
J1744-3116 363.3 0 0 0 725.6 0 0 0
J0334-4008 618.5999999999999 1846.6999999999998 0 1934.6 1059.0 0 0 0
J0403-2444 0 0 0 0 0 0 0 0
J1051+2027 0 0 0 0 0 0 0 0
J0950+0615 0 0 0 0 0 0 0 0
J1357+1919 0 0 0 0 0 0 0 0
J2025-2845 0 0 0 0 0 0 0 0
J0304+3348 0 0 0 0 0 0 0 0
J2206-0031 0 0 0 0 0 0 0 0
J1553-2422 0 0 0 0 0 0 0 0
J1342+2709 0 0 0 0 0 0 0 0
J1953+3537 0 0 0 0 0 0 0 0
J2229-0832 0 0 0 0 0 0 0 0
J2148+0657 751.6999999999999 0 0 923.3 485.9 0 0 0
J1145+0455 0 0 0 0 0 0 0 0
J1321-4342 258.0 0 0 0 0 0 0 0
J2050+3619 0 0 0 0 0 0 0 0
J0315-1031 0 0 0 0 0 0 0 0
J0811-4929 0 0 0 0 0 0 0 0
J0151-1732 0 0 0 0 0 0 0 0
J1717-5155 0 0 0 0 0 0 0 0
J0908+1609 0 0 0 0 0 0 0 0
J0614-2536 0 0 0 0 0 0 0 0
J1834-0301 0 0 0 0 0 0 0 0
J1450+0910 0 0 0 0 0 0 0 0
J1048-1909 0 0 0 0 0 0 0 0
J1709-3525 0 0 0 0 0 0 0 0
J0516-7237 0 0 0 0 0 0 0 0
J1227-4436 0 0 0 0 0 0 0 0
J1122+1805 0 0 0 0 0 0 0 0
J2040-5735 0 0 0 0 0 0 0 0
J0502+3436 0 0 0 0 0 0 0 0
J1727-1951 0 0 0 0 0 0 0 0
J1545+2006 0 0 0 0 0 0 0 0
J1802-3940 0 0 0 0 0 0 0 0
J0223-5347 0 0 0 0 0 0 0 0
J0922-3959 0 0 0 0 0 0 0 0
J0601-7036 0 0 0 0 0 0 0 0
J0825+0309 0 0 0 0 0 0 0 0
J1036-3744 0 0 0 0 0 0 0 0
J1753-5015 0 0 0 0 0 0 0 0
J2120+0533 0 0 0 0 0 0 0 0
J0559+2353 0 0 0 0 0 0 0 0
J0948+0022 756.1 90.7 0 772.4 739.9 0 0 0
J2056-4714 0 0 0 620.9 0 0 0 0
J0552+1913 0 0 0 0 0 0 0 0
J0648-3044 0 0 0 0 0 0 0 0
J1329-5608 0 0 0 0 0 0 0 0
J1357-1527 0 0 0 0 0 0 0 0
J0017-0512 0 0 0 0 0 0 0 0
J0552+0313 0 0 0 0 0 0 0 0
J1342-3240 0 0 0 0 0 0 0 0
J1217-0029 0 0 0 0 0 0 0 0
J0653-0625 0 0 0 0 0 0 0 0
J1832-1035 60.4 0 0 0 0 0 0 0
J1038+0512 0 0 0 0 0 0 0 0
J1604-2223 0 0 0 0 0 0 0 0
J1058+0133 3410.1 302.4 0 2270.1 3578.7000000000003 0 0 0
J0606-0724 0 0 0 0 0 0 0 0
J0359-2615 0 0 0 0 0 0 0 0
J0518+3306 0 0 0 0 0 0 0 0
J0050-0929 0 0 0 0 0 0 0 0
J0438+3004 211.39999999999998 0 0 0 0 0 0 0
J0327-1803 0 0 0 0 0 0 0 0
J1209-2406 0 0 0 0 0 0 0 0
J0403-3605 0 0 0 0 0 0 0 0
J0603+2159 0 0 0 0 0 0 0 0
J2357-5311 923.3 0 0 316.2 0 0 0 0
J1627-2426 0 0 0 0 0 0 0 0
J1408-5712 0 0 0 0 0 0 0 0
J2216-1124 0 0 0 0 0 0 0 0
J0423-0120 643.5999999999999 0 0 955.5999999999999 0 0 0 0
J0927+3902 0 0 0 0 0 0 0 0
J1424-4913 0 0 0 0 0 0 0 0
J0211+1051 0 0 0 0 0 0 0 0
J1448-1620 0 0 0 0 0 0 0 0
J1216-1033 0 0 0 0 0 0 0 0
J2236-0406 0 0 0 0 0 0 0 0
J2208-6325 0 0 0 0 0 0 0 0
J1636-4102 0 0 0 0 0 0 0 0
J0943-0819 0 0 0 0 0 0 0 0
J0549-5246 0 0 0 0 0 0 0 0
J0327+0044 0 0 0 0 0 0 0 0
J2256-2735 0 0 0 0 0 0 0 0
J2243-2544 0 0 0 0 0 0 0 0
J2258-2758 433.2 0 0 1277.1999999999998 0 372.0 0 0
J1246-0730 0 0 0 90.8 0 0 0 0
J1747-5310 0 0 0 0 0 0 0 0
J1406-0848 0 0 0 0 0 0 0 0
J1215-1731 362.9 0 0 0 0 0 0 0
J0117-2111 0 0 0 0 0 0 0 0
J0309-6058 0 0 0 0 0 683.5999999999999 0 0
J1427+2348 0 0 0 0 0 0 0 0
J1239-1023 0 0 0 0 0 0 0 0
J1335-0511 0 0 0 0 0 0 0 0
J0550-5732 0 0 0 0 0 0 0 0
J1751+0947 0 0 0 0 0 0 0 0
J0921-2618 0 0 0 0 0 0 0 0
J2136+0041 0 0 0 0 0 0 0 0
J2334+0736 0 0 0 0 0 0 0 0
J1206-6138 0 0 0 0 0 0 0 0
J1656+1826 0 0 0 0 0 0 0 0
J2230-1325 0 0 0 0 0 0 0 0
J1107-3043 0 0 0 0 215.7 0 0 0
J1238+0723 0 0 0 0 0 0 0 0
J1453+2648 0 0 0 0 0 0 0 0
J0315-1656 0 0 0 0 0 0 0 0
J1624-3213 0 0 0 0 0 0 0 0
J0217+0144 0 0 0 0 0 0 0 0
J1148-7819 0 0 0 0 0 0 0 0
J0521+2112 0 0 0 0 0 0 0 0
J0115-2804 0 0 0 0 0 0 0 0
J1722+2815 0 0 0 0 0 0 0 0
J0141-0202 0 0 0 0 0 0 0 0
J1625-2527 0 0 0 0 961.9999999999999 0 0 0
J2343+2339 0 0 0 0 0 0 0 0
J2210+2013 0 0 0 0 0 0 0 0
J0106-4034 0 0 0 0 0 0 0 0
J0529-0519 0 0 0 0 0 0 0 0
J1603+1105 0 0 0 0 0 0 0 0
J0703-0051 0 0 0 0 0 0 0 0
J1502-1508 0 0 0 0 0 0 0 0
J0656-0323 0 0 0 0 0 0 0 0
J0423+4150 0 0 0 0 0 0 0 0
J0051-4226 0 0 0 0 0 0 0 0
J1112+3446 0 0 0 0 0 0 0 0
J1307-5019 0 0 0 0 0 0 0 0
J0204+1514 0 0 0 0 0 0 0 0
J0435+2532 0 0 0 0 0 0 0 0
J1448+0402 0 0 0 0 0 0 0 0
J0217-0820 0 0 0 0 0 0 0 0
J1652-0400 0 0 0 0 0 0 0 0
J1825-5230 0 0 0 0 0 0 0 0
J0512+2927 0 0 0 0 0 0 0 0
J0202-1948 0 0 0 0 0 0 0 0
J1532+2344 0 0 0 0 0 0 0 0
J1922+1530 60.4 0 0 0 0 0 0 0
J0701-4634 0 0 0 0 0 0 0 0
J1252-6737 0 0 0 0 0 0 0 0
J1743-1658 0 0 0 786.0 0 0 0 0
J1717-3342 1997.8000000000002 0 0 0 0 0 0 0
J1326-5256 0 0 0 0 0 0 0 0
J2151-3027 123.0 0 0 0 0 0 0 0
J0559-4529 0 0 0 0 0 0 0 0
J1330-3122 0 0 0 0 0 0 0 0
J0918-0628 0 0 0 0 0 0 0 0
J2316-4337 0 0 0 0 0 0 0 0
J0350-3232 0 0 0 0 0 0 0 0
J2123+0535 0 0 0 0 0 0 0 0
J0341+3352 0 0 0 0 0 0 0 0
J1014+2301 0 0 0 0 0 0 0 0
J1923-6320 0 0 0 0 0 0 0 0
J2336-4115 0 0 0 0 0 0 0 0
J1229+0203 786.0999999999999 0 2123.0 3172.4999999999995 997.7 910.3 157.3 0
J2023+3153 0 0 0 0 0 0 0 0
J1310+3220 0 0 0 0 0 0 0 0
J1102-4404 0 0 0 0 0 0 0 0
J1617-7717 0 0 0 0 0 0 0 0
J1955+1358 0 0 0 423.5 0 0 0 0
J0516-6207 0 0 0 0 0 0 0 0
J0616-1041 0 0 0 0 0 0 0 0
J0049+0237 0 0 0 0 0 0 0 0
J0852+2833 0 0 0 0 0 0 0 0
J2323-0617 0 0 0 0 0 0 0 0
J1248-0632 0 0 0 0 0 0 0 0
J1118-4634 0 0 0 0 0 0 0 0
J0238+1636 1514.0 0 0 469.79999999999995 0 0 0 0
J0349-2102 0 0 0 0 0 0 0 0
J1102+2757 0 0 0 151.20000000000002 0 0 0 0
J0718-4319 0 0 0 0 0 0 0 0
J1755-2232 0 0 0 0 0 0 0 0
J1007-3333 0 0 0 0 0 0 0 0
J2238+1242 0 0 0 0 0 0 0 0
J1101-6056 0 0 0 0 0 0 0 0
J1037-2934 0 637.0999999999999 0 0 332.7 0 0 0
J1221+2813 0 0 0 0 0 0 0 0
J1427-4206 3904.2 0 0 2850.3999999999996 1451.4 318.5 0 0
J2109-4110 0 0 0 0 0 0 0 0
J2300+0337 0 0 0 0 0 0 0 0
J0808+0514 0 0 0 151.2 0 0 0 0
J0538-4405 907.1999999999999 0 0 302.4 0 0 0 0
J1010-0200 0 0 0 362.79999999999995 1246.0 0 0 0
J0529-2515 0 0 0 0 0 0 0 0
J2200+1030 0 0 0 0 0 0 0 0
J2105-4848 0 0 0 151.29999999999998 0 0 0 0
J1339-2620 0 0 0 0 0 0 0 0
J1905+0952 0 0 0 0 0 0 0 0
J1733-1304 3839.0 181.39999999999998 0 0 850.0999999999999 0 0 0
J0340-0254 0 0 0 0 0 0 0 0
J0422-0643 0 0 0 0 0 0 0 0
J1848+3219 0 0 0 0 0 0 0 0
J2236+2828 0 0 0 0 0 0 0 0
J0916+3854 0 0 120.8 0 0 0 0 0
J1510-0543 0 0 0 0 0 0 0 0
J0112+3208 0 0 0 0 0 0 0 0
J2232+1143 241.79999999999998 316.2 0 172.9 0 0 0 0
J0200+0322 0 0 0 0 0 0 0 0
J1136-7415 0 0 0 0 0 0 0 0
J0650-1637 0 0 0 0 0 0 0 0
J0146-5202 0 0 0 0 0 0 0 0
J1220-5604 0 0 0 0 0 0 0 0
J0904-5735 0 0 0 955.5 0 0 0 0
J0510-3142 0 0 0 0 0 0 0 0
J0429+2724 0 0 0 0 0 0 0 0
J0208-0047 0 0 0 0 0 0 0 0
J0457-2324 0 0 0 0 0 0 0 0
J2151-2742 0 0 0 0 0 0 0 0
J2146-1525 0 0 0 0 0 0 0 0
J1059-1134 0 0 0 0 0 0 0 0
J1002+1216 0 0 0 199.7 0 0 0 0
J0700+1709 0 0 0 0 0 0 0 0
J0440+1437 0 0 0 0 0 0 0 0
J0334+0800 0 0 0 0 0 0 0 0
J1319-1217 0 0 0 0 0 0 0 0
J1509-4340 0 0 0 0 0 0 0 0
J2315-5018 0 0 0 0 0 0 0 0
J0151+2517 0 0 0 0 0 0 0 0
J1107-4449 0 0 0 302.4 0 0 0 0
J0040-0146 0 0 0 0 0 0 0 0
J2025-0735 0 0 0 0 199.60000000000005 0 0 0
J0126-2222 0 0 0 0 0 0 0 0
J0252+1718 0 0 0 0 0 0 0 0
J0607-0834 0 0 0 0 0 0 0 0
J1012+0630 0 0 0 0 0 0 0 0
J0632-2614 0 0 0 0 0 0 0 0
J2035+1056 0 0 0 0 0 0 0 0
J0510+1800 948.5 0 0 637.0 0 0 0 0
J0013-0423 0 0 0 0 0 0 0 0
J0138-0540 0 0 0 0 0 0 0 0
J0121+1149 0 0 0 0 0 0 0 0
J1239+0730 0 0 0 272.0 92.9 0 0 0
J0440-4333 0 0 0 0 0 0 0 0
J2328-4035 0 0 0 0 0 0 0 0
J1610-3958 0 0 0 242.0 241.9 0 0 0
J1008-0933 0 0 0 0 0 0 0 0
J1446+1721 0 0 0 484.0 0 0 0 0
J0428-6438 0 0 0 0 0 0 0 0
J0103-6439 0 0 0 0 0 0 0 0
J0643+0857 0 0 0 0 0 0 0 0
J1543-0757 0 0 0 0 0 0 0 0
J1700-2610 922.0 0 0 0 0 0 0 0
J0237+2848 629.8 0 0 0 0 0 0 0
J1441-1523 0 0 0 0 0 0 0 0
J1425+1424 0 0 0 0 0 0 0 0
J0642+3509 0 0 0 0 0 0 0 0
J1619-1817 0 0 0 0 0 0 0 0
J2050+0407 0 0 0 0 0 0 0 0
J0257-1212 0 0 0 0 0 0 0 0
J1007-0207 0 0 0 0 0 0 0 0
J0929-3801 0 0 0 0 0 0 0 0
J0513-2159 0 0 0 0 0 0 0 0
J1751+0939 900.5999999999999 0 0 2596.3 0 0 0 0
J1229-6003 0 0 0 0 0 0 0 0
J1653+3945 0 0 0 0 0 0 0 0
J0658-5840 0 0 0 0 0 0 0 0
J0152+3716 0 0 0 0 0 0 0 0
J2301-0158 0 0 0 0 0 0 0 0
J2213-2529 0 0 0 0 0 0 0 0
J0648-1744 0 0 0 0 0 0 0 0
J1617-1941 0 0 0 0 0 0 0 0
J0327-2202 0 0 0 0 0 0 0 0
J1258-2219 0 0 0 0 0 0 0 0
J0326-3243 0 0 0 0 0 0 0 0
J1524-5903 0 0 0 0 0 0 0 0
J2329-4730 0 0 0 0 0 0 0 0
J1604-4228 0 0 0 0 0 0 0 0
J0431+2037 0 0 0 0 0 0 0 0
J0416-1851 0 0 0 0 0 0 0 0
J2101-2933 0 0 0 0 0 0 0 0
J0839+0104 0 0 0 0 0 0 0 0
J0212-1746 0 0 0 0 0 0 0 0
J1048+0055 0 0 0 0 0 0 0 0
J2152+1734 0 0 0 0 0 0 0 0
J0433+2905 0 0 0 0 0 0 0 0
J0746+2734 151.0 0 0 0 0 0 0 0
J1945-5520 0 0 0 0 0 0 0 0
J0220+3241 0 0 0 0 0 0 0 0
J2339-3310 0 0 0 0 0 0 0 0
J0940-6107 0 0 0 0 0 0 0 0
J2217+0220 0 0 0 0 0 0 0 0
J1101-6325 0 0 0 0 0 0 0 0
